unit_id,time_counter,longitude,latitude,altitude,converted_longitude,converted_latitude
19,11,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,11,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,11,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,11,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,11,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,11,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,11,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,11,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,11,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,11,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,11,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,11,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,11,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,11,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,11,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,11,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,12,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,12,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,12,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,12,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,12,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,12,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,12,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,12,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,12,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,12,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,12,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,12,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,12,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,12,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,12,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,12,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,12,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,12,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,12,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,12,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,12,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,13,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,13,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,13,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,13,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,13,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,13,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,13,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,13,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,13,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,13,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,13,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,13,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,13,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,13,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,13,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,13,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,13,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,13,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,13,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,13,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,13,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,14,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,14,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,14,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,14,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,14,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,14,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,14,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,14,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,14,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,14,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,14,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,14,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,14,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,14,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,14,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,14,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,14,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,14,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,14,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,14,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,14,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,15,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,15,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,15,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,15,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
